userId	geneSymbol	geneName	entrezgene	gLink
ENSMUSG00000025577	Cbx2	chromobox 2	12416	https://www.ncbi.nlm.nih.gov/gene/?term=12416
ENSMUSG00000025911	Adhfe1	alcohol dehydrogenase, iron containing, 1	76187	https://www.ncbi.nlm.nih.gov/gene/?term=76187
ENSMUSG00000026241	Nppc	natriuretic peptide type C	18159	https://www.ncbi.nlm.nih.gov/gene/?term=18159
ENSMUSG00000026610	Esrrg	estrogen-related receptor gamma	26381	https://www.ncbi.nlm.nih.gov/gene/?term=26381
ENSMUSG00000026627	Tmem206	transmembrane protein 206	66950	https://www.ncbi.nlm.nih.gov/gene/?term=66950
ENSMUSG00000026749	Nek6	NIMA (never in mitosis gene a)-related expressed kinase 6	59126	https://www.ncbi.nlm.nih.gov/gene/?term=59126
ENSMUSG00000026773	Pfkfb3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3	170768	https://www.ncbi.nlm.nih.gov/gene/?term=170768
ENSMUSG00000027215	Cd82	CD82 antigen	12521	https://www.ncbi.nlm.nih.gov/gene/?term=12521
ENSMUSG00000027340	Slc23a2	solute carrier family 23 (nucleobase transporters), member 2	54338	https://www.ncbi.nlm.nih.gov/gene/?term=54338
ENSMUSG00000027522	Stx16	syntaxin 16	228960	https://www.ncbi.nlm.nih.gov/gene/?term=228960
ENSMUSG00000027574	Nkain4	Na+/K+ transporting ATPase interacting 4	58237	https://www.ncbi.nlm.nih.gov/gene/?term=58237
ENSMUSG00000027601	Mtfr1	mitochondrial fission regulator 1	67472	https://www.ncbi.nlm.nih.gov/gene/?term=67472
ENSMUSG00000027668	Mfn1	mitofusin 1	67414	https://www.ncbi.nlm.nih.gov/gene/?term=67414
ENSMUSG00000028436	Dcaf12	DDB1 and CUL4 associated factor 12	68970	https://www.ncbi.nlm.nih.gov/gene/?term=68970
ENSMUSG00000029007	Agtrap	angiotensin II, type I receptor-associated protein	11610	https://www.ncbi.nlm.nih.gov/gene/?term=11610
ENSMUSG00000030495	Slc7a10	solute carrier family 7 (cationic amino acid transporter, y+ system), member 10	53896	https://www.ncbi.nlm.nih.gov/gene/?term=53896
ENSMUSG00000030499	Kctd15	potassium channel tetramerisation domain containing 15	233107	https://www.ncbi.nlm.nih.gov/gene/?term=233107
ENSMUSG00000030814	Bcl7c	B cell CLL/lymphoma 7C	12055	https://www.ncbi.nlm.nih.gov/gene/?term=12055
ENSMUSG00000031266	Gla	galactosidase, alpha	11605	https://www.ncbi.nlm.nih.gov/gene/?term=11605
ENSMUSG00000031530	Dusp4	dual specificity phosphatase 4	319520	https://www.ncbi.nlm.nih.gov/gene/?term=319520
ENSMUSG00000031904	Slc7a6	solute carrier family 7 (cationic amino acid transporter, y+ system), member 6	330836	https://www.ncbi.nlm.nih.gov/gene/?term=330836
ENSMUSG00000032224	Fam81a	family with sequence similarity 81, member A	76886	https://www.ncbi.nlm.nih.gov/gene/?term=76886
ENSMUSG00000032338	Hcn4	hyperpolarization-activated, cyclic nucleotide-gated K+ 4	330953	https://www.ncbi.nlm.nih.gov/gene/?term=330953
ENSMUSG00000032705	Exd2	exonuclease 3'-5' domain containing 2	97827	https://www.ncbi.nlm.nih.gov/gene/?term=97827
ENSMUSG00000032777	Gtf3c1	general transcription factor III C 1	233863	https://www.ncbi.nlm.nih.gov/gene/?term=233863
ENSMUSG00000033285	Wdr3	WD repeat domain 3	269470	https://www.ncbi.nlm.nih.gov/gene/?term=269470
ENSMUSG00000033557	Fam20b	family with sequence similarity 20, member B	215015	https://www.ncbi.nlm.nih.gov/gene/?term=215015
ENSMUSG00000033596	Rfwd3	ring finger and WD repeat domain 3	234736	https://www.ncbi.nlm.nih.gov/gene/?term=234736
ENSMUSG00000034111	Tmed8	transmembrane p24 trafficking protein 8	382620	https://www.ncbi.nlm.nih.gov/gene/?term=382620
ENSMUSG00000034613	Ppm1h	protein phosphatase 1H (PP2C domain containing)	319468	https://www.ncbi.nlm.nih.gov/gene/?term=319468
ENSMUSG00000035078	Mtmr9	myotubularin related protein 9	210376	https://www.ncbi.nlm.nih.gov/gene/?term=210376
ENSMUSG00000036534	Slc38a7	solute carrier family 38, member 7	234595	https://www.ncbi.nlm.nih.gov/gene/?term=234595
ENSMUSG00000036949	Slc39a12	solute carrier family 39 (zinc transporter), member 12	277468	https://www.ncbi.nlm.nih.gov/gene/?term=277468
ENSMUSG00000037014	Sstr4	somatostatin receptor 4	20608	https://www.ncbi.nlm.nih.gov/gene/?term=20608
ENSMUSG00000038623	Tm6sf1	transmembrane 6 superfamily member 1	107769	https://www.ncbi.nlm.nih.gov/gene/?term=107769
ENSMUSG00000038648	Creb3l2	cAMP responsive element binding protein 3-like 2	208647	https://www.ncbi.nlm.nih.gov/gene/?term=208647
ENSMUSG00000038936	Sccpdh	saccharopine dehydrogenase (putative)	109232	https://www.ncbi.nlm.nih.gov/gene/?term=109232
ENSMUSG00000039952	Dag1	dystroglycan 1	13138	https://www.ncbi.nlm.nih.gov/gene/?term=13138
ENSMUSG00000041977	Arhgef11	Rho guanine nucleotide exchange factor (GEF) 11	213498	https://www.ncbi.nlm.nih.gov/gene/?term=213498
ENSMUSG00000042116	Vwa1	von Willebrand factor A domain containing 1	246228	https://www.ncbi.nlm.nih.gov/gene/?term=246228
ENSMUSG00000042734	Ttc9	tetratricopeptide repeat domain 9	69480	https://www.ncbi.nlm.nih.gov/gene/?term=69480
ENSMUSG00000043909	Trp53bp1	transformation related protein 53 binding protein 1	27223	https://www.ncbi.nlm.nih.gov/gene/?term=27223
ENSMUSG00000045498	Pcdhb3	protocadherin beta 3	93874	https://www.ncbi.nlm.nih.gov/gene/?term=93874
ENSMUSG00000046324	Ermp1	endoplasmic reticulum metallopeptidase 1	226090	https://www.ncbi.nlm.nih.gov/gene/?term=226090
ENSMUSG00000046897	Zfp740	zinc finger protein 740	68744	https://www.ncbi.nlm.nih.gov/gene/?term=68744
ENSMUSG00000048332	Lhfp	lipoma HMGIC fusion partner	108927	https://www.ncbi.nlm.nih.gov/gene/?term=108927
ENSMUSG00000048732	Klhl11	kelch-like 11	217194	https://www.ncbi.nlm.nih.gov/gene/?term=217194
ENSMUSG00000048856	Slc25a47	solute carrier family 25, member 47	104910	https://www.ncbi.nlm.nih.gov/gene/?term=104910
ENSMUSG00000049922	Slc35c1	solute carrier family 35, member C1	228368	https://www.ncbi.nlm.nih.gov/gene/?term=228368
ENSMUSG00000050272	Dscam	DS cell adhesion molecule	13508	https://www.ncbi.nlm.nih.gov/gene/?term=13508
ENSMUSG00000050621	Rps27rt	ribosomal protein S27, retrogene	100043813	https://www.ncbi.nlm.nih.gov/gene/?term=100043813
ENSMUSG00000050721	Plekho2	pleckstrin homology domain containing, family O member 2	102595	https://www.ncbi.nlm.nih.gov/gene/?term=102595
ENSMUSG00000051497	Kcnj16	potassium inwardly-rectifying channel, subfamily J, member 16	16517	https://www.ncbi.nlm.nih.gov/gene/?term=16517
ENSMUSG00000052133	Sema5b	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B	20357	https://www.ncbi.nlm.nih.gov/gene/?term=20357
ENSMUSG00000053279	Aldh1a1	aldehyde dehydrogenase family 1, subfamily A1	11668	https://www.ncbi.nlm.nih.gov/gene/?term=11668
ENSMUSG00000053465	Hs6st3	heparan sulfate 6-O-sulfotransferase 3	50787	https://www.ncbi.nlm.nih.gov/gene/?term=50787
ENSMUSG00000054648	Zfp869	zinc finger protein 869	66869	https://www.ncbi.nlm.nih.gov/gene/?term=66869
ENSMUSG00000059149	Mfsd4a	major facilitator superfamily domain containing 4A	213006	https://www.ncbi.nlm.nih.gov/gene/?term=213006
ENSMUSG00000060538	Tmem219	transmembrane protein 219	68742	https://www.ncbi.nlm.nih.gov/gene/?term=68742
ENSMUSG00000062760	Shisal1	shisa like 1	72301	https://www.ncbi.nlm.nih.gov/gene/?term=72301
ENSMUSG00000063787	Chchd1	coiled-coil-helix-coiled-coil-helix domain containing 1	66121	https://www.ncbi.nlm.nih.gov/gene/?term=66121
ENSMUSG00000068663	Clec16a	C-type lectin domain family 16, member A	74374	https://www.ncbi.nlm.nih.gov/gene/?term=74374
ENSMUSG00000078429	Ctdsp2	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2	52468	https://www.ncbi.nlm.nih.gov/gene/?term=52468
ENSMUSG00000078552	Dcdc2b	doublecortin domain containing 2b	100504491	https://www.ncbi.nlm.nih.gov/gene/?term=100504491
ENSMUSG00000082226	Gm715	predicted gene 715	279618	https://www.ncbi.nlm.nih.gov/gene/?term=279618
ENSMUSG00000096753	Fam181a	family with sequence similarity 181, member A	100504156	https://www.ncbi.nlm.nih.gov/gene/?term=100504156
ENSMUSG00000097333	Zfp87	zinc finger protein 87	170763	https://www.ncbi.nlm.nih.gov/gene/?term=170763
ENSMUSG00000101578	Vmn1r206	vomeronasal 1 receptor 206	171250	https://www.ncbi.nlm.nih.gov/gene/?term=171250
ENSMUSG00000000876	Pxmp4	peroxisomal membrane protein 4	59038	https://www.ncbi.nlm.nih.gov/gene/?term=59038
ENSMUSG00000000902	Smarcb1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	20587	https://www.ncbi.nlm.nih.gov/gene/?term=20587
ENSMUSG00000001418	Glmp	glycosylated lysosomal membrane protein	56700	https://www.ncbi.nlm.nih.gov/gene/?term=56700
ENSMUSG00000002102	Psmc3	proteasome (prosome, macropain) 26S subunit, ATPase 3	19182	https://www.ncbi.nlm.nih.gov/gene/?term=19182
ENSMUSG00000002524	Puf60	poly-U binding splicing factor 60	67959	https://www.ncbi.nlm.nih.gov/gene/?term=67959
ENSMUSG00000002661	Alkbh7	alkB homolog 7	66400	https://www.ncbi.nlm.nih.gov/gene/?term=66400
ENSMUSG00000002831	Plin4	perilipin 4	57435	https://www.ncbi.nlm.nih.gov/gene/?term=57435
ENSMUSG00000002844	Adprh	ADP-ribosylarginine hydrolase	11544	https://www.ncbi.nlm.nih.gov/gene/?term=11544
ENSMUSG00000003199	Mpnd	MPN domain containing	68047	https://www.ncbi.nlm.nih.gov/gene/?term=68047
ENSMUSG00000003299	Mrpl4	mitochondrial ribosomal protein L4	66163	https://www.ncbi.nlm.nih.gov/gene/?term=66163
ENSMUSG00000003402	Prkcsh	protein kinase C substrate 80K-H	19089	https://www.ncbi.nlm.nih.gov/gene/?term=19089
ENSMUSG00000003438	Timm50	translocase of inner mitochondrial membrane 50	66525	https://www.ncbi.nlm.nih.gov/gene/?term=66525
ENSMUSG00000003464	Pex19	peroxisomal biogenesis factor 19	19298	https://www.ncbi.nlm.nih.gov/gene/?term=19298
ENSMUSG00000004071	Cdip1	cell death inducing Trp53 target 1	66626	https://www.ncbi.nlm.nih.gov/gene/?term=66626
ENSMUSG00000004610	Etfb	electron transferring flavoprotein, beta polypeptide	110826	https://www.ncbi.nlm.nih.gov/gene/?term=110826
ENSMUSG00000004637	Wwox	WW domain-containing oxidoreductase	80707	https://www.ncbi.nlm.nih.gov/gene/?term=80707
ENSMUSG00000004945	Tmem242	transmembrane protein 242	70544	https://www.ncbi.nlm.nih.gov/gene/?term=70544
ENSMUSG00000005354	Txn2	thioredoxin 2	56551	https://www.ncbi.nlm.nih.gov/gene/?term=56551
ENSMUSG00000005510	Ndufs3	NADH:ubiquinone oxidoreductase core subunit S3	68349	https://www.ncbi.nlm.nih.gov/gene/?term=68349
ENSMUSG00000006273	Atp6v1b2	ATPase, H+ transporting, lysosomal V1 subunit B2	11966	https://www.ncbi.nlm.nih.gov/gene/?term=11966
ENSMUSG00000006575	Rundc3a	RUN domain containing 3A	51799	https://www.ncbi.nlm.nih.gov/gene/?term=51799
ENSMUSG00000007833	Aldh16a1	aldehyde dehydrogenase 16 family, member A1	69748	https://www.ncbi.nlm.nih.gov/gene/?term=69748
ENSMUSG00000008668	Rps18	ribosomal protein S18	20084	https://www.ncbi.nlm.nih.gov/gene/?term=20084
ENSMUSG00000009863	Sdhb	succinate dehydrogenase complex, subunit B, iron sulfur (Ip)	67680	https://www.ncbi.nlm.nih.gov/gene/?term=67680
ENSMUSG00000010086	Rnf112	ring finger protein 112	22671	https://www.ncbi.nlm.nih.gov/gene/?term=22671
ENSMUSG00000014243	Zswim7	zinc finger SWIM-type containing 7	69747	https://www.ncbi.nlm.nih.gov/gene/?term=69747
ENSMUSG00000014856	Tmem208	transmembrane protein 208	66320	https://www.ncbi.nlm.nih.gov/gene/?term=66320
ENSMUSG00000015291	Gdi1	guanosine diphosphate (GDP) dissociation inhibitor 1	14567	https://www.ncbi.nlm.nih.gov/gene/?term=14567
ENSMUSG00000015804	Med28	mediator complex subunit 28	66999	https://www.ncbi.nlm.nih.gov/gene/?term=66999
ENSMUSG00000016344	Ppdpf	pancreatic progenitor cell differentiation and proliferation factor	66496	https://www.ncbi.nlm.nih.gov/gene/?term=66496
ENSMUSG00000017188	Coa3	cytochrome C oxidase assembly factor 3	52469	https://www.ncbi.nlm.nih.gov/gene/?term=52469
ENSMUSG00000018340	Anxa6	annexin A6	11749	https://www.ncbi.nlm.nih.gov/gene/?term=11749
ENSMUSG00000018865	Sult4a1	sulfotransferase family 4A, member 1	29859	https://www.ncbi.nlm.nih.gov/gene/?term=29859
ENSMUSG00000019054	Fis1	fission, mitochondrial 1	66437	https://www.ncbi.nlm.nih.gov/gene/?term=66437
ENSMUSG00000019362	D8Ertd738e	DNA segment, Chr 8, ERATO Doi 738, expressed	101966	https://www.ncbi.nlm.nih.gov/gene/?term=101966
ENSMUSG00000019494	Cops6	COP9 signalosome subunit 6	26893	https://www.ncbi.nlm.nih.gov/gene/?term=26893
ENSMUSG00000019796	Lrp11	low density lipoprotein receptor-related protein 11	237253	https://www.ncbi.nlm.nih.gov/gene/?term=237253
ENSMUSG00000019947	Arid5b	AT rich interactive domain 5B (MRF1-like)	71371	https://www.ncbi.nlm.nih.gov/gene/?term=71371
ENSMUSG00000020098	Pcbd1	pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 1	13180	https://www.ncbi.nlm.nih.gov/gene/?term=13180
ENSMUSG00000020111	Micu1	mitochondrial calcium uptake 1	216001	https://www.ncbi.nlm.nih.gov/gene/?term=216001
ENSMUSG00000020153	Ndufs7	NADH:ubiquinone oxidoreductase core subunit S7	75406	https://www.ncbi.nlm.nih.gov/gene/?term=75406
ENSMUSG00000020260	Pofut2	protein O-fucosyltransferase 2	80294	https://www.ncbi.nlm.nih.gov/gene/?term=80294
ENSMUSG00000020267	Hint1	histidine triad nucleotide binding protein 1	15254	https://www.ncbi.nlm.nih.gov/gene/?term=15254
ENSMUSG00000020307	Cdc34	cell division cycle 34	216150	https://www.ncbi.nlm.nih.gov/gene/?term=216150
ENSMUSG00000020308	Tpgs1	tubulin polyglutamylase complex subunit 1	110012	https://www.ncbi.nlm.nih.gov/gene/?term=110012
ENSMUSG00000020321	Mdh1	malate dehydrogenase 1, NAD (soluble)	17449	https://www.ncbi.nlm.nih.gov/gene/?term=17449
ENSMUSG00000020537	Drg2	developmentally regulated GTP binding protein 2	13495	https://www.ncbi.nlm.nih.gov/gene/?term=13495
ENSMUSG00000020708	Psmc5	protease (prosome, macropain) 26S subunit, ATPase 5	19184	https://www.ncbi.nlm.nih.gov/gene/?term=19184
ENSMUSG00000020737	Jpt1	Jupiter microtubule associated homolog 1	15374	https://www.ncbi.nlm.nih.gov/gene/?term=15374
ENSMUSG00000020832	Eral1	Era (G-protein)-like 1 (E. coli)	57837	https://www.ncbi.nlm.nih.gov/gene/?term=57837
ENSMUSG00000020840	Blmh	bleomycin hydrolase	104184	https://www.ncbi.nlm.nih.gov/gene/?term=104184
ENSMUSG00000021259	Cyp46a1	cytochrome P450, family 46, subfamily a, polypeptide 1	13116	https://www.ncbi.nlm.nih.gov/gene/?term=13116
ENSMUSG00000021361	Tmem14c	transmembrane protein 14C	66154	https://www.ncbi.nlm.nih.gov/gene/?term=66154
ENSMUSG00000021368	Tbc1d7	TBC1 domain family, member 7	67046	https://www.ncbi.nlm.nih.gov/gene/?term=67046
ENSMUSG00000021460	Auh	AU RNA binding protein/enoyl-coenzyme A hydratase	11992	https://www.ncbi.nlm.nih.gov/gene/?term=11992
ENSMUSG00000021468	Sptlc1	serine palmitoyltransferase, long chain base subunit 1	268656	https://www.ncbi.nlm.nih.gov/gene/?term=268656
ENSMUSG00000022131	Gpr180	G protein-coupled receptor 180	58245	https://www.ncbi.nlm.nih.gov/gene/?term=58245
ENSMUSG00000022234	Cct5	chaperonin containing Tcp1, subunit 5 (epsilon)	12465	https://www.ncbi.nlm.nih.gov/gene/?term=12465
ENSMUSG00000022389	Tef	thyrotroph embryonic factor	21685	https://www.ncbi.nlm.nih.gov/gene/?term=21685
ENSMUSG00000022426	Josd1	Josephin domain containing 1	74158	https://www.ncbi.nlm.nih.gov/gene/?term=74158
ENSMUSG00000022426	Gm10651	predicted pseudogene 10651	100043771	https://www.ncbi.nlm.nih.gov/gene/?term=100043771
ENSMUSG00000022454	Nell2	NEL-like 2	54003	https://www.ncbi.nlm.nih.gov/gene/?term=54003
ENSMUSG00000022474	Pmm1	phosphomannomutase 1	29858	https://www.ncbi.nlm.nih.gov/gene/?term=29858
ENSMUSG00000022570	Tsta3	tissue specific transplantation antigen P35B	22122	https://www.ncbi.nlm.nih.gov/gene/?term=22122
ENSMUSG00000022756	Slc7a4	solute carrier family 7 (cationic amino acid transporter, y+ system), member 4	224022	https://www.ncbi.nlm.nih.gov/gene/?term=224022
ENSMUSG00000022769	Sdf2l1	stromal cell-derived factor 2-like 1	64136	https://www.ncbi.nlm.nih.gov/gene/?term=64136
ENSMUSG00000022890	Atp5j	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F	11957	https://www.ncbi.nlm.nih.gov/gene/?term=11957
ENSMUSG00000023020	Cox14	cytochrome c oxidase assembly protein 14	66379	https://www.ncbi.nlm.nih.gov/gene/?term=66379
ENSMUSG00000023046	Igfbp6	insulin-like growth factor binding protein 6	16012	https://www.ncbi.nlm.nih.gov/gene/?term=16012
ENSMUSG00000023571	C1qtnf12	C1q and tumor necrosis factor related 12	67389	https://www.ncbi.nlm.nih.gov/gene/?term=67389
ENSMUSG00000024218	Taf11	TATA-box binding protein associated factor 11	68776	https://www.ncbi.nlm.nih.gov/gene/?term=68776
ENSMUSG00000024526	Cidea	cell death-inducing DNA fragmentation factor, alpha subunit-like effector A	12683	https://www.ncbi.nlm.nih.gov/gene/?term=12683
ENSMUSG00000024826	Dpf2	D4, zinc and double PHD fingers family 2	19708	https://www.ncbi.nlm.nih.gov/gene/?term=19708
ENSMUSG00000024847	Aip	aryl-hydrocarbon receptor-interacting protein	11632	https://www.ncbi.nlm.nih.gov/gene/?term=11632
ENSMUSG00000024854	Pold4	polymerase (DNA-directed), delta 4	69745	https://www.ncbi.nlm.nih.gov/gene/?term=69745
ENSMUSG00000024856	Cdk2ap2	CDK2-associated protein 2	52004	https://www.ncbi.nlm.nih.gov/gene/?term=52004
ENSMUSG00000025135	Anapc11	anaphase promoting complex subunit 11	66156	https://www.ncbi.nlm.nih.gov/gene/?term=66156
ENSMUSG00000025208	Mrpl43	mitochondrial ribosomal protein L43	94067	https://www.ncbi.nlm.nih.gov/gene/?term=94067
ENSMUSG00000025227	Mfsd13a	major facilitator superfamily domain containing 13a	75146	https://www.ncbi.nlm.nih.gov/gene/?term=75146
ENSMUSG00000025228	Actr1a	ARP1 actin-related protein 1A, centractin alpha	54130	https://www.ncbi.nlm.nih.gov/gene/?term=54130
ENSMUSG00000025403	Shmt2	serine hydroxymethyltransferase 2 (mitochondrial)	108037	https://www.ncbi.nlm.nih.gov/gene/?term=108037
ENSMUSG00000025428	Atp5a1	ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1	11946	https://www.ncbi.nlm.nih.gov/gene/?term=11946
ENSMUSG00000025439	Clns1a	chloride channel, nucleotide-sensitive, 1A	12729	https://www.ncbi.nlm.nih.gov/gene/?term=12729
ENSMUSG00000025466	Fuom	fucose mutarotase	69064	https://www.ncbi.nlm.nih.gov/gene/?term=69064
ENSMUSG00000025484	Bet1l	Bet1 golgi vesicular membrane trafficking protein like	54399	https://www.ncbi.nlm.nih.gov/gene/?term=54399
ENSMUSG00000025651	Uqcrc1	ubiquinol-cytochrome c reductase core protein 1	22273	https://www.ncbi.nlm.nih.gov/gene/?term=22273
ENSMUSG00000026090	2010300C02Rik	RIKEN cDNA 2010300C02 gene	72097	https://www.ncbi.nlm.nih.gov/gene/?term=72097
ENSMUSG00000026181	Ppm1f	protein phosphatase 1F (PP2C domain containing)	68606	https://www.ncbi.nlm.nih.gov/gene/?term=68606
ENSMUSG00000026270	Capn10	calpain 10	23830	https://www.ncbi.nlm.nih.gov/gene/?term=23830
ENSMUSG00000026482	Rgl1	ral guanine nucleotide dissociation stimulator,-like 1	19731	https://www.ncbi.nlm.nih.gov/gene/?term=19731
ENSMUSG00000027355	Tmco5	transmembrane and coiled-coil domains 5	67356	https://www.ncbi.nlm.nih.gov/gene/?term=67356
ENSMUSG00000027498	Cstf1	cleavage stimulation factor, 3' pre-RNA, subunit 1	67337	https://www.ncbi.nlm.nih.gov/gene/?term=67337
ENSMUSG00000027651	Rprd1b	regulation of nuclear pre-mRNA domain containing 1B	70470	https://www.ncbi.nlm.nih.gov/gene/?term=70470
ENSMUSG00000028439	Fam219a	family with sequence similarity 219, member A	71901	https://www.ncbi.nlm.nih.gov/gene/?term=71901
ENSMUSG00000028461	Ccdc107	coiled-coil domain containing 107	622404	https://www.ncbi.nlm.nih.gov/gene/?term=622404
ENSMUSG00000028601	Echdc2	enoyl Coenzyme A hydratase domain containing 2	52430	https://www.ncbi.nlm.nih.gov/gene/?term=52430
ENSMUSG00000028614	Ndc1	NDC1 transmembrane nucleoporin	72787	https://www.ncbi.nlm.nih.gov/gene/?term=72787
ENSMUSG00000028684	Urod	uroporphyrinogen decarboxylase	22275	https://www.ncbi.nlm.nih.gov/gene/?term=22275
ENSMUSG00000028797	Tmem234	transmembrane protein 234	76799	https://www.ncbi.nlm.nih.gov/gene/?term=76799
ENSMUSG00000029034	Ints11	integrator complex subunit 11	71957	https://www.ncbi.nlm.nih.gov/gene/?term=71957
ENSMUSG00000029047	Pex10	peroxisomal biogenesis factor 10	668173	https://www.ncbi.nlm.nih.gov/gene/?term=668173
ENSMUSG00000029056	Pank4	pantothenate kinase 4	269614	https://www.ncbi.nlm.nih.gov/gene/?term=269614
ENSMUSG00000029101	Rgs12	regulator of G-protein signaling 12	71729	https://www.ncbi.nlm.nih.gov/gene/?term=71729
ENSMUSG00000029310	Nudt9	nudix (nucleoside diphosphate linked moiety X)-type motif 9	74167	https://www.ncbi.nlm.nih.gov/gene/?term=74167
ENSMUSG00000029348	Asphd2	aspartate beta-hydroxylase domain containing 2	72898	https://www.ncbi.nlm.nih.gov/gene/?term=72898
ENSMUSG00000029402	Snrnp35	small nuclear ribonucleoprotein 35 (U11/U12)	76167	https://www.ncbi.nlm.nih.gov/gene/?term=76167
ENSMUSG00000029524	Sirt4	sirtuin 4	75387	https://www.ncbi.nlm.nih.gov/gene/?term=75387
ENSMUSG00000029544	Cabp1	calcium binding protein 1	29867	https://www.ncbi.nlm.nih.gov/gene/?term=29867
ENSMUSG00000029570	Lfng	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	16848	https://www.ncbi.nlm.nih.gov/gene/?term=16848
ENSMUSG00000029581	Fscn1	fascin actin-bundling protein 1	14086	https://www.ncbi.nlm.nih.gov/gene/?term=14086
ENSMUSG00000029599	Ddx54	DEAD (Asp-Glu-Ala-Asp) box polypeptide 54	71990	https://www.ncbi.nlm.nih.gov/gene/?term=71990
ENSMUSG00000029642	Polr1d	polymerase (RNA) I polypeptide D	20018	https://www.ncbi.nlm.nih.gov/gene/?term=20018
ENSMUSG00000029715	Pop7	processing of precursor 7, ribonuclease P family, (S. cerevisiae)	74097	https://www.ncbi.nlm.nih.gov/gene/?term=74097
ENSMUSG00000029757	Dync1i1	dynein cytoplasmic 1 intermediate chain 1	13426	https://www.ncbi.nlm.nih.gov/gene/?term=13426
ENSMUSG00000029922	Mkrn1	makorin, ring finger protein, 1	54484	https://www.ncbi.nlm.nih.gov/gene/?term=54484
ENSMUSG00000030057	Cnbp	cellular nucleic acid binding protein	12785	https://www.ncbi.nlm.nih.gov/gene/?term=12785
ENSMUSG00000030127	Cops7a	COP9 signalosome subunit 7A	26894	https://www.ncbi.nlm.nih.gov/gene/?term=26894
ENSMUSG00000030246	Ldhb	lactate dehydrogenase B	16832	https://www.ncbi.nlm.nih.gov/gene/?term=16832
ENSMUSG00000030357	Fkbp4	FK506 binding protein 4	14228	https://www.ncbi.nlm.nih.gov/gene/?term=14228
ENSMUSG00000030591	Psmd8	proteasome (prosome, macropain) 26S subunit, non-ATPase, 8	57296	https://www.ncbi.nlm.nih.gov/gene/?term=57296
ENSMUSG00000030711	Sult1a1	sulfotransferase family 1A, phenol-preferring, member 1	20887	https://www.ncbi.nlm.nih.gov/gene/?term=20887
ENSMUSG00000030714	Sgf29	SAGA complex associated factor 29	75565	https://www.ncbi.nlm.nih.gov/gene/?term=75565
ENSMUSG00000030741	Spns1	spinster homolog 1	73658	https://www.ncbi.nlm.nih.gov/gene/?term=73658
ENSMUSG00000030802	Bckdk	branched chain ketoacid dehydrogenase kinase	12041	https://www.ncbi.nlm.nih.gov/gene/?term=12041
ENSMUSG00000031227	Magee1	melanoma antigen, family E, 1	107528	https://www.ncbi.nlm.nih.gov/gene/?term=107528
ENSMUSG00000031432	Prps1	phosphoribosyl pyrophosphate synthetase 1	19139	https://www.ncbi.nlm.nih.gov/gene/?term=19139
ENSMUSG00000031487	Brf2	BRF2, RNA polymerase III transcription initiation factor 50kDa subunit	66653	https://www.ncbi.nlm.nih.gov/gene/?term=66653
ENSMUSG00000031575	Ash2l	ASH2 like histone lysine methyltransferase complex subunit	23808	https://www.ncbi.nlm.nih.gov/gene/?term=23808
ENSMUSG00000031633	Slc25a4	solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4	11739	https://www.ncbi.nlm.nih.gov/gene/?term=11739
ENSMUSG00000031729	Ist1	increased sodium tolerance 1 homolog (yeast)	71955	https://www.ncbi.nlm.nih.gov/gene/?term=71955
ENSMUSG00000031812	Map1lc3b	microtubule-associated protein 1 light chain 3 beta	67443	https://www.ncbi.nlm.nih.gov/gene/?term=67443
ENSMUSG00000031818	Cox4i1	cytochrome c oxidase subunit 4I1	12857	https://www.ncbi.nlm.nih.gov/gene/?term=12857
ENSMUSG00000031840	Rab3a	RAB3A, member RAS oncogene family	19339	https://www.ncbi.nlm.nih.gov/gene/?term=19339
ENSMUSG00000031996	Aplp2	amyloid beta (A4) precursor-like protein 2	11804	https://www.ncbi.nlm.nih.gov/gene/?term=11804
ENSMUSG00000032263	Bckdhb	branched chain ketoacid dehydrogenase E1, beta polypeptide	12040	https://www.ncbi.nlm.nih.gov/gene/?term=12040
ENSMUSG00000032611	1700102P08Rik	RIKEN cDNA 1700102P08 gene	112418	https://www.ncbi.nlm.nih.gov/gene/?term=112418
ENSMUSG00000032977	Fam207a	family with sequence similarity 207, member A	108707	https://www.ncbi.nlm.nih.gov/gene/?term=108707
ENSMUSG00000033096	Apmap	adipocyte plasma membrane associated protein	71881	https://www.ncbi.nlm.nih.gov/gene/?term=71881
ENSMUSG00000033379	Atp6v0b	ATPase, H+ transporting, lysosomal V0 subunit B	114143	https://www.ncbi.nlm.nih.gov/gene/?term=114143
ENSMUSG00000033728	Lrrc14	leucine rich repeat containing 14	223664	https://www.ncbi.nlm.nih.gov/gene/?term=223664
